State Code,State Name,Constituency Code,Constituency Name,Party Code,Party Name,Candidate Code,Candidate Name,Candidate votes,Valid votes in constituency,Total votes in constituency,Victory margin,Vote share,Abbreviation of party name,Party Alliance,Round Number,Winner,Is candidate VIP,Candidate Image,Vote phase,Total votes ignoring nota,Previous party abbreviation (won),Strong Hold Party,District Name(not getting data),Prev election vote share for constituency,Prev election vote share for constituency,Prev election vote share for constituency,Super VIP,Is key fight constituency,Any vip info for gfx,Winning Party abbr,VIP for digital,Region in hindi`
PS25,WEST BENGAL,25527,Srerampur,034,All India Trinamool Congress,2,Kalyan Banerjee,514933,1290433,1290433,152526,39.9038618015334,TMC,OTH,99,Y,NULL,NULL,5,1275059,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS25,WEST BENGAL,25528,Hooghly,034,All India Trinamool Congress,5,Dr. Ratna De (Nag),614312,1348870,1348870,189084,45.5426797670051,TMC,OTH,99,Y,NULL,NULL,5,1332353,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS25,WEST BENGAL,25529,Arambagh,034,All India Trinamool Congress,1,Aparupa Poddar (Afrin Ali),748764,1361934,1361934,346845,54.977954160808,TMC,OTH,99,Y,NULL,NULL,5,1344097,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS25,WEST BENGAL,25538,Bardhaman Purba,034,All India Trinamool Congress,5,Sunil Kumar Mandal,574660,1320922,1320922,114479,43.5044283429087,TMC,OTH,99,Y,NULL,NULL,4,1306971,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS25,WEST BENGAL,25539,Bardhaman Durgapur,034,All India Trinamool Congress,3,Dr.Mamtaz Sanghamita,554521,1331713,1331242,107331,41.6543786521319,TMC,OTH,99,Y,NULL,NULL,4,1314827,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS25,WEST BENGAL,25541,Bolpur,034,All India Trinamool Congress,1,Anupam Harza,630693,1304756,1304756,236112,48.3379663799466,TMC,OTH,99,Y,NULL,NULL,4,1287434,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS25,WEST BENGAL,25542,Birbhum,034,All India Trinamool Congress,4,Satabdi Roy,460568,1275819,1275819,67263,36.0997632894922,TMC,OTH,99,Y,NULL,NULL,4,1261262,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS25,WEST BENGAL,25510,Baharampur,158,Indian National Congress,1,Adhir Ranjan Chowdhury,583549,1154587,1154587,356567,50.5417516897802,CONG,UPA,99,Y,1,ADHIR_RANJAN_CHOWDHURY_CONG_BAHARAMPUR,4,1143395,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS25,WEST BENGAL,25512,Krishnanagar,034,All India Trinamool Congress,3,Tapas Paul,438789,1247915,1247914,71255,35.1617698320799,TMC,OTH,99,Y,NULL,NULL,4,1240273,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS25,WEST BENGAL,25513,Ranaghat,034,All India Trinamool Congress,3,Tapas Mandal,590451,1353197,1353197,201767,43.6337476112143,TMC,OTH,99,Y,NULL,NULL,4,1338570,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS25,WEST BENGAL,25514,Bangaon,034,All India Trinamool Congress,2,Kapil Krishna Thakur,551213,1283734,1283734,146601,42.9382232314302,TMC,OTH,99,Y,NULL,NULL,5,1273768,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS25,WEST BENGAL,25515,Barrackpore,034,All India Trinamool Congress,2,Dinesh Trivedi,479206,1051131,1051131,206773,45.5895168256698,TMC,OTH,99,Y,NULL,NULL,5,1040151,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS25,WEST BENGAL,25516,Dum Dum,034,All India Trinamool Congress,5,Saugata Roy,483244,1132644,1132644,154934,42.6650892380225,TMC,OTH,99,Y,NULL,NULL,7,1115807,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS25,WEST BENGAL,25517,Barasat,034,All India Trinamool Congress,2,Dr. Kakali Ghoshdostidar,525387,1269331,1269331,173141,41.3908260407837,TMC,OTH,99,Y,NULL,NULL,7,1256631,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS25,WEST BENGAL,25518,Basirhat,034,All India Trinamool Congress,2,Idris Ali,492326,1273772,1273771,109659,38.6510301686644,TMC,OTH,99,Y,NULL,NULL,7,1263801,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS25,WEST BENGAL,25519,Joynagar,034,All India Trinamool Congress,4,Pratima Mondal,494746,1186052,1186052,108384,41.7136502331683,TMC,OTH,99,Y,NULL,NULL,7,1180229,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS25,WEST BENGAL,25520,Mathurapur,034,All India Trinamool Congress,1,Choudhury Mohan Jatua,627761,1257571,1257571,138436,49.9184937323668,TMC,OTH,99,Y,NULL,NULL,7,1256214,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS25,WEST BENGAL,25521,Diamond Harbour,034,All India Trinamool Congress,2,Abhishek Banerjee,508481,1209149,1080496,71298,47.0599177970878,TMC,OTH,99,Y,NULL,NULL,7,1198492,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS25,WEST BENGAL,25522,Jadavpur,034,All India Trinamool Congress,4,Sugata Bose,584244,1272362,1272362,125203,45.9180281099026,TMC,OTH,99,Y,NULL,NULL,7,1256695,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS25,WEST BENGAL,25523,Kolkata Dakshin,034,All India Trinamool Congress,4,Subrata Bakshi,431715,1167979,1167979,136339,36.9625336050275,TMC,OTH,99,Y,NULL,NULL,7,1148475,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS25,WEST BENGAL,25524,Kolkata Uttar,034,All India Trinamool Congress,5,Sudip Bandyopadhyay,343687,955778,955778,96226,35.9588356722631,TMC,OTH,99,Y,NULL,NULL,7,946675,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS25,WEST BENGAL,25530,Tamluk,034,All India Trinamool Congress,1,Adhikari Suvendu,716928,1337958,1337685,246481,53.5946402967513,TMC,OTH,99,Y,NULL,NULL,6,1326314,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS25,WEST BENGAL,25531,Kanthi,034,All India Trinamool Congress,1,Adhikari Sisir Kumar,676749,1290811,1290811,229490,52.4281614983437,TMC,OTH,99,Y,NULL,NULL,6,1281213,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS25,WEST BENGAL,25532,Ghatal,034,All India Trinamool Congress,1,Adhikari Deepak (Dev),685696,1366709,1366709,260891,50.1712872518676,TMC,OTH,99,Y,NULL,NULL,6,1352291,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS25,WEST BENGAL,25533,Jhargram,034,All India Trinamool Congress,2,Uma Saren,674504,1257613,1257613,347883,53.6336268521184,TMC,OTH,99,Y,NULL,NULL,6,1234678,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS25,WEST BENGAL,25534,Medinipur,034,All India Trinamool Congress,5,Sandhya Roy,579860,1260032,1260032,184666,46.0194296498584,TMC,OTH,99,Y,NULL,NULL,6,1246406,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS25,WEST BENGAL,25535,Purulia,034,All India Trinamool Congress,5,Dr. Mriganka Mahato,468277,1204675,1204675,153877,38.8716136122908,TMC,OTH,99,Y,NULL,NULL,6,1187949,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS25,WEST BENGAL,25536,Bankura,034,All India Trinamool Congress,4,Seemati Dev Varma (Moon Moon Sen),483455,1236319,1236319,98506,39.1043580949916,TMC,OTH,99,Y,NULL,NULL,6,1212637,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS25,WEST BENGAL,25537,Bishnupur,034,All India Trinamool Congress,1,Khan Saumitra,578870,1272070,1272070,149685,45.5061077565639,TMC,OTH,99,Y,NULL,NULL,6,1251142,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS25,WEST BENGAL,25540,Asansol,097,Bhartiya Janta Party,5,Babul Supriya Baral (Babul Supriyo),419983,1142395,1142395,70480,36.7633465103169,BJP,NDA,99,Y,NULL,NULL,4,1130916,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS26,CHHATTISGARH,26501,Sarguja,097,Bhartiya Janta Party,1,Kamalbhan Singh Marabi,585336,1187321,1187321,147236,49.2988422685674,BJP,NDA,99,Y,NULL,NULL,3,1156217,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS26,CHHATTISGARH,26502,Raigarh,097,Bhartiya Janta Party,3,Vishnu Deo Sai,662478,1664762,1664762,216750,39.794132858551,BJP,NDA,99,Y,NULL,NULL,3,1636282,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS26,CHHATTISGARH,26503,Janjgir-Champa,097,Bhartiya Janta Party,1,Kamla Patle,518909,1073347,1073347,174961,48.3448983926928,BJP,NDA,99,Y,NULL,NULL,3,1054909,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS26,CHHATTISGARH,26504,Korba,097,Bhartiya Janta Party,3,Dr. Banshilal Mahto,439002,1078590,1078590,4265,40.7014336296149,BJP,NDA,99,Y,NULL,NULL,3,1070020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS26,CHHATTISGARH,26505,Bilaspur,097,Bhartiya Janta Party,3,Lakhan Lal Sahu,561387,1090457,1090457,176436,51.4817627088801,BJP,NDA,99,Y,NULL,NULL,3,1082891,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS26,CHHATTISGARH,26506,Rajnandgaon,097,Bhartiya Janta Party,1,Abhishek Singh,643473,1157390,1157390,235911,55.5968553410213,BJP,NDA,99,Y,1,ABHISHEK_SINGH_BJP_RAJNANDGAON,2,1145912,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS26,CHHATTISGARH,26507,Durg,158,Indian National Congress,1,Tamradhwaj Sahu,570687,1258342,1258342,16848,45.3522608700489,CONG,UPA,99,Y,NULL,NULL,3,1246435,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS26,CHHATTISGARH,26508,Raipur,097,Bhartiya Janta Party,1,Ramesh Bais,654922,1250845,1250845,171646,52.3583238863937,BJP,NDA,99,Y,1,RAMESH_BAIS_BJP_RAIPUR,3,1245049,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS26,CHHATTISGARH,26509,Mahasamund,097,Bhartiya Janta Party,3,Chandu Lal Sahu (Chandu Bhaiya),503514,1131209,1131209,1217,44.5110987349829,BJP,NDA,99,Y,NULL,NULL,2,1121254,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS26,CHHATTISGARH,26510,Bastar,097,Bhartiya Janta Party,1,Dinesh Kashyap,385829,769913,769913,124359,50.1132594029983,BJP,NDA,99,Y,1,DINESH_KASHYAP_CONG_BASTAR,1,731141,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS26,CHHATTISGARH,26511,Kanker,097,Bhartiya Janta Party,4,Vikram Usendi,465215,1016943,1016943,35158,45.7463734482921,BJP,NDA,99,Y,1,VIKRAM_USENDI_BJP_KANKER,2,985026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS27,JHARKHAND,27501,Rajmahal,196,Jharkhand Mukti Morcha,5,Vijay Kumar Hansdak,379507,951563,951563,41337,39.882446162318,JMM,UPA,99,Y,NULL,NULL,7,931688,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS27,JHARKHAND,27502,Dumka,196,Jharkhand Mukti Morcha,3,Shibu Soren,335815,903060,903060,39030,37.1863030293635,JMM,UPA,99,Y,1,SHIBU_SOREN_JMM_DUMKA,7,884735,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS27,JHARKHAND,27503,Godda,097,Bhartiya Janta Party,1,Nishikant Dubey,380500,1049442,1049442,60682,36.2573288878005,BJP,NDA,99,Y,1,NISHIKANT_DUBEY_BJP_GODDA,7,1037032,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS27,JHARKHAND,27504,Chatra,097,Bhartiya Janta Party,6,Sunil Kumar Singh,295862,712971,712971,178026,41.4970012847629,BJP,NDA,99,Y,NULL,NULL,4,707180,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS27,JHARKHAND,27505,Kodarma,097,Bhartiya Janta Party,4,Ravindra Kr. Ray,365410,1024906,1024906,98654,35.6529909543012,BJP,NDA,99,Y,NULL,NULL,5,1018194,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS27,JHARKHAND,27506,Giridih,097,Bhartiya Janta Party,4,Ravindra Kumar Pandey,391913,969997,969997,40313,40.4034853680111,BJP,NDA,99,Y,NULL,NULL,6,965118,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS27,JHARKHAND,27507,Dhanbad,097,Bhartiya Janta Party,2,Pashupati Nath Singh,543491,1143903,1143902,292954,47.5119830964688,BJP,NDA,99,Y,1,PASHUPATI_NATH_SINGH_BJP_DHANBAD,6,1136228,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS27,JHARKHAND,27508,Ranchi,097,Bhartiya Janta Party,4,Ram Tahal Choudhary,448729,1049783,1049783,199303,42.7448884722953,BJP,NDA,99,Y,NULL,NULL,5,1042883,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS27,JHARKHAND,27509,Jamshedpur,097,Bhartiya Janta Party,4,Bidyut Baran Mahato,464153,1049140,1049140,99876,44.2412411677744,BJP,NDA,99,Y,1,BIDYUT_BARAN_MAHTO_BJP_JAMSHEDPUR,6,1033511,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS27,JHARKHAND,27510,Singhbhum,097,Bhartiya Janta Party,4,Laxman Giluwa,303131,795286,795286,87524,38.1159254457825,BJP,NDA,99,Y,NULL,NULL,6,768249,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS27,JHARKHAND,27511,Khunti,097,Bhartiya Janta Party,1,Karia Munda,269185,736955,736955,92248,36.5266040306341,BJP,NDA,99,Y,NULL,NULL,5,713139,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS27,JHARKHAND,27512,Lohardaga,097,Bhartiya Janta Party,4,Sudarshan Bhagat,226666,651460,651460,6489,34.7934872540336,BJP,NDA,99,Y,1,SUDARSHAN_BHAGAT_BJP_LOHARDAGA,4,634696,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS27,JHARKHAND,27513,Palamau,097,Bhartiya Janta Party,4,Vishnu Dayal Ram,476513,977264,977263,263942,48.7599052047348,BJP,NDA,99,Y,NULL,NULL,4,959037,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS27,JHARKHAND,27514,Hazaribagh,097,Bhartiya Janta Party,2,Jayant Sinha,406931,967153,967153,159128,42.0750986916251,BJP,NDA,99,Y,1,JAYANT_SINHA_BJP_HAZARIBAUG,5,960325,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS28,UTTARAKHAND,28501,Tehri Garhwal,097,Bhartiya Janta Party,1,Mala Rajya Laxmi Shah,446733,774660,774660,192503,57.6681929256797,BJP,NDA,99,Y,NULL,NULL,1,763898,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS28,UTTARAKHAND,28502,Garhwal,097,Bhartiya Janta Party,3,(Maj Gen (Retd.)) Bhuwan Chandra Khanduri (Avsm),405690,682024,682024,184526,59.483156775778,BJP,NDA,99,Y,NULL,NULL,1,673365,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS28,UTTARAKHAND,28503,Almora,097,Bhartiya Janta Party,1,Ajay Tamta,348186,656526,656526,95690,53.0345286637107,BJP,NDA,99,Y,1,AJAY_TAMTA_BJP_ALMORA,1,641280,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS28,UTTARAKHAND,28504,Nainital-Udhamsingh Nagar,097,Bhartiya Janta Party,1,Bhagat Singh Koshyari,636769,1101435,1101435,284717,57.8126191626204,BJP,NDA,99,Y,NULL,NULL,1,1091107,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS28,UTTARAKHAND,28505,Hardwar,097,Bhartiya Janta Party,2,Ramesh Pokhriyal Nishank,592320,1175692,1175692,177822,50.380498990808,BJP,NDA,99,Y,1,RAMESH_POKHRIYAL_NISHANK_BJP_HARDWAR,1,1172643,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS29,TELANGANA,29501,Adilabad,440,Telangana Rashtra Samithi,1,Godam Nagesh,430847,1045839,1045839,171290,41.1962632907519,TRS,OTH,99,Y,1,GODAM_NAGESH_TRS_ADILABAD,1,1028755,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS29,TELANGANA,29502,Peddapalle,440,Telangana Rashtra Samithi,3,Balka Suman,565496,995184,995184,318158,56.8232037259404,TRS,OTH,99,Y,1,BALAKA_SUMAN_TRS_PEDDAPALLI,1,989823,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS29,TELANGANA,29503,Karimnagar,440,Telangana Rashtra Samithi,5,Vinod Kumar Boinapally,505783,1125691,1125691,205077,44.930851422947,TRS,OTH,99,Y,NULL,NULL,1,1119944,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS29,TELANGANA,29504,Nizamabad,440,Telangana Rashtra Samithi,2,Kalvakuntla Kavitha,439307,1069834,1069834,167184,41.0630611262484,TRS,OTH,99,Y,1,KALVAKUNTLA_KAVITHA_TRS_NIZAMABAD,1,1062568,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS29,TELANGANA,29505,Zahirabad,440,Telangana Rashtra Samithi,1,B.B Patil,508661,1094806,1094806,144631,46.4612484209546,TRS,OTH,99,Y,NULL,NULL,1,1083616,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS29,TELANGANA,29506,Medak,440,Telangana Rashtra Samithi,1,Kalva Kuntla Chandrasekhar Rao,657492,1191096,1191096,397029,55.2005420213467,TRS,OTH,99,Y,NULL,NULL,1,1180315,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS29,TELANGANA,29507,Malkajgiri,441,Telugu Desam,2,Ch. Malla Reddy,522699,1618197,1618107,28696,32.3030971974677,TDP,NDA,99,Y,NULL,NULL,1,1609485,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS29,TELANGANA,29508,Secunderabad,097,Bhartiya Janta Party,3,Bandaru Dattatreya,438271,1033769,1033769,254735,42.3954071021601,BJP,NDA,99,Y,NULL,NULL,1,1027197,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS29,TELANGANA,29509,Hyderabad,028,All India Majlis-E-Ittehadul Muslimeen,5,Asaduddin Owaisi,513868,971421,971421,202454,52.8985343136145,AIMIM,OTH,99,Y,NULL,NULL,1,966408,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS29,TELANGANA,29510,Chevella,440,Telangana Rashtra Samithi,1,Konda Vishweshwar Reddy,370699,1178312,1103422,32518,33.595366418862,TRS,OTH,99,Y,NULL,NULL,1,1169110,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS29,TELANGANA,29511,Mahbubnagar,440,Telangana Rashtra Samithi,4,Ap. Jithender Reddy,334228,1014800,1014800,2590,32.9353242655457,TRS,OTH,99,Y,NULL,NULL,1,1005763,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS29,TELANGANA,29512,Nagarkurnool,158,Indian National Congress,1,Yellaiah Nandi,418837,1113374,1113374,8800,37.6186819355563,CONG,UPA,99,Y,1,YELLAIAH_NANDI_CONG_NAGARKURNOOL,1,1101056,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS29,TELANGANA,29513,Nalgonda,158,Indian National Congress,2,Gutha Sukendar Reddy,472093,1189399,1189399,193156,39.6916932907348,CONG,UPA,99,Y,NULL,NULL,1,1180094,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS29,TELANGANA,29514,Bhongir,440,Telangana Rashtra Samithi,5,Dr.Boora Narsaiah Goud,448245,1211944,1211943,30494,36.9856197976144,TRS,OTH,99,Y,NULL,NULL,1,1201023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS29,TELANGANA,29515,Warangal,440,Telangana Rashtra Samithi,1,Kadiyam Srihari,661639,1174631,1174631,392574,56.3273433722221,TRS,OTH,99,Y,1,KADIYAM_SRIHARI_TRS_WARANGAL,1,1160597,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS29,TELANGANA,29516,Mahabubabad,440,Telangana Rashtra Samithi,1,Prof. Azmeera Seetaram Naik,320569,1124371,1124371,34992,28.5109376612011,TRS,OTH,99,Y,NULL,NULL,1,1117666,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS29,TELANGANA,29517,Khammam,459,Yuvajana Shramik Rythu Congress Party,6,Ponguleti Srinivasa Reddy,421957,1182897,1182897,11974,35.6714611065367,YSRCP,OTH,99,Y,1,PONGULETI_SRINIVASA_REDDY_YSRCP_KHAMMAM,1,1177914,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS31,ANDAMAN NICOBAR ISLANDS,31501,Andaman Nicobar Islands,097,Bhartiya Janta Party,3,Shri Bishnu Pada Ray,90969,190309,190329,7812,47.7954079756213,BJP,NDA,99,Y,NULL,NULL,1,188744,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS32,CHANDIGARH,32501,Chandigarh,097,Bhartiya Janta Party,1,Kher Kirron Anupam,191362,453456,453456,69642,42.2006937813288,BJP,NDA,99,Y,NULL,NULL,7,450349,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS33,DADRA NAGAR HAVELI,33501,Dadra Nagar Haveli,097,Bhartiya Janta Party,3,Patel Natubhai Gomanbhai,80790,165286,165286,6214,48.8786171931247,BJP,NDA,99,Y,NULL,NULL,3,162324,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS34,DAMAN & DIU,34501,Daman & Diu,097,Bhartiya Janta Party,2,Patel Lalubhai Babubhai,46960,87233,87233,9222,53.8322213815714,BJP,NDA,99,Y,NULL,NULL,3,85917,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS35,DELHI,35501,Chandni Chowk,097,Bhartiya Janta Party,4,Dr. Harsh Vardhan,437938,981863,981863,136320,44.6027148362706,BJP,NDA,99,Y,NULL,NULL,6,977329,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS35,DELHI,35502,North East Delhi,097,Bhartiya Janta Party,4,Manoj Tiwari,596125,1317338,1317338,144084,45.2522091883714,BJP,NDA,99,Y,NULL,NULL,6,1313514,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS35,DELHI,35503,East Delhi,097,Bhartiya Janta Party,1,Maheish Girri,572202,1196732,1196336,190463,47.8294995473683,BJP,NDA,99,Y,NULL,NULL,6,1191757,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS35,DELHI,35504,New Delhi,097,Bhartiya Janta Party,3,Meenakashi Lekhi,453350,969812,969812,162708,46.7461252839465,BJP,NDA,99,Y,NULL,NULL,6,964223,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS35,DELHI,35505,North West Delhi,097,Bhartiya Janta Party,1,Dr. Udit Raj,629860,1356036,1356036,106802,46.4485851049787,BJP,NDA,99,Y,NULL,NULL,6,1347210,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS35,DELHI,35506,West Delhi,097,Bhartiya Janta Party,2,Parvesh Sahib Singh Verma,651395,1347971,1347971,268586,48.324074980786,BJP,NDA,99,Y,NULL,NULL,6,1340039,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS35,DELHI,35507,South Delhi,097,Bhartiya Janta Party,3,Ramesh Bidhuri,497980,1102410,1102410,107000,45.1719004980901,BJP,NDA,99,Y,NULL,NULL,6,1098400,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS36,LAKSHADWEEP,36501,Lakshadweep,257,Nationalist Congress Party,2,P P Mohammed Faizal,21667,43248,43248,1536,50.0982681680501,NCP,UPA,99,Y,NULL,NULL,1,43123,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS37,PUDUCHERRY,37501,Puducherry,031,All India N.R Congress,2,R. Radhakrishnan,255826,740017,740017,60854,34.5702401833469,AINRC,NDA,99,Y,NULL,NULL,2,717749,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
